global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
4722, 7, 1, 0, 1, -1, -1, -1, 568, 81.1429
4723, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4724, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
4725, 3, 0, 90, 2, 1, 1, 0.99, 289, 72.25
4726, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
4727, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4728, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
4729, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
4730, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4731, 2, 2, 99, 0, 1, 1, 0.99, 199, 66.3333
4732, 3, 2, 99, 2, 1, 1, 0.99, 298, 74.5
4733, 4, 2, 0, 1, -1, -1, -1, 298, 74.5
4734, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4735, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
4736, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
4737, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4738, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
4739, 3, 0, 90, 0, 1, 0, 0.99, 280, 70
4740, 4, 0, 99, 0, 1, 1, 0.99, 379, 75.8
4741, 5, 0, 90, 2, 1, 1, 0.99, 469, 78.1667
4742, 6, 0, 0, 1, -1, -1, -1, 469, 78.1667
4743, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4744, 2, 2, 99, 2, 1, 1, 0.99, 199, 66.3333
4745, 3, 2, 90, 0, 1, 1, 0.99, 289, 72.25
4746, 4, 2, 99, 0, 1, 1, 0.99, 388, 77.6
4747, 5, 2, 90, 0, 1, 1, 0.99, 478, 79.6667
4748, 6, 2, 90, 1, 1, 1, 0.99, 568, 81.1429
4749, 7, 2, 90, 0, 1, 1, 0.99, 658, 82.25
4750, 8, 2, 90, 3, 1, 1, 0.99, 748, 83.1111
4751, 9, 2, 0, 1, -1, -1, -1, 748, 83.1111
4752, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4753, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
4754, 3, 2, 99, 3, 1, 1, 0.99, 289, 72.25
4755, 4, 2, 90, 3, 1, 1, 0.99, 379, 75.8
4756, 5, 2, 90, 3, 1, 1, 0.99, 469, 78.1667
4757, 6, 2, 90, 2, 1, 1, 0.99, 559, 79.8571
4758, 7, 2, 90, 2, 1, 1, 0.99, 649, 81.125
4759, 8, 2, 90, 0, 1, 1, 0.99, 739, 82.1111
4760, 9, 2, 99, 0, 1, 1, 0.99, 838, 83.8
4761, 10, 2, 90, 0, 1, 1, 0.99, 928, 84.3636
4762, 11, 2, 90, 3, 1, 1, 0.99, 1018, 84.8333
4763, 12, 2, 0, 1, -1, -1, -1, 1018, 84.8333
4764, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4765, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
4766, 3, 2, 99, 2, 1, 1, 0.99, 298, 74.5
4767, 4, 2, 90, 1, 1, 1, 0.99, 388, 77.6
4768, 5, 2, 99, 3, 1, 1, 0.99, 487, 81.1667
4769, 6, 2, 90, 2, 1, 1, 0.99, 577, 82.4286
4770, 7, 2, 90, 0, 1, 1, 0.99, 667, 83.375
4771, 8, 2, 99, 2, 1, 1, 0.99, 766, 85.1111
4772, 9, 2, 130, 1, -1, -1, -1, 896, 99.5556
4773, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4774, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
4775, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
4776, 4, 0, 90, 1, 1, 1, 0.99, 370, 74
4777, 5, 2, 99, 3, 1, 1, 0.99, 469, 78.1667
4778, 6, 2, 90, 1, 1, 1, 0.99, 559, 79.8571
4779, 7, 1, 99, 3, 1, 1, 0.99, 658, 82.25
4780, 8, 1, 90, 2, 1, 1, 0.99, 748, 83.1111
4781, 9, 1, 90, 3, 1, 1, 0.99, 838, 83.8
4782, 10, 1, 90, 1, 1, 1, 0.99, 928, 84.3636
4783, 11, 2, 99, 2, 1, 1, 0.99, 1027, 85.5833
4784, 12, 2, 90, 2, 1, 1, 0.99, 1117, 85.9231
4785, 13, 2, 90, 0, 1, 1, 0.99, 1207, 86.2143
4786, 14, 2, 99, 3, 1, 1, 0.99, 1306, 87.0667
4787, 15, 2, 0, 1, -1, -1, -1, 1306, 87.0667
4788, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4789, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
4790, 3, 0, 90, 3, 1, 1, 0.99, 289, 72.25
4791, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
4792, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4793, 2, 1, 99, 0, 1, 1, 0.99, 199, 66.3333
4794, 3, 1, 99, 0, 1, 1, 0.99, 298, 74.5
4795, 4, 1, 90, 1, 1, 1, 0.99, 388, 77.6
4796, 5, 1, 90, 1, 1, 1, 0.99, 478, 79.6667
4797, 6, 1, 90, 3, 1, 1, 0.99, 568, 81.1429
4798, 7, 1, 130, 1, -1, -1, -1, 698, 99.7143
4799, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4800, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
4801, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
4802, 4, 0, 90, 3, 1, 1, 0.99, 379, 75.8
4803, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
4804, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4805, 2, 1, 99, 2, 1, 1, 0.99, 199, 66.3333
4806, 3, 1, 90, 3, 1, 1, 0.99, 289, 72.25
4807, 4, 1, 90, 1, 1, 1, 0.99, 379, 75.8
4808, 5, 1, 99, 1, 1, 1, 0.99, 478, 79.6667
4809, 6, 1, 99, 3, 1, 1, 0.99, 577, 82.4286
4810, 7, 1, 90, 1, 1, 1, 0.99, 667, 83.375
4811, 8, 1, 99, 3, 1, 1, 0.99, 766, 85.1111
4812, 9, 1, 90, 2, 1, 1, 0.99, 856, 85.6
4813, 10, 1, 90, 1, 1, 1, 0.99, 946, 86
4814, 11, 1, 99, 0, 1, 1, 0.99, 1045, 87.0833
4815, 12, 1, 99, 1, 1, 1, 0.99, 1144, 88
4816, 13, 1, 90, 2, 1, 1, 0.99, 1234, 88.1429
4817, 14, 1, 0, 1, -1, -1, -1, 1234, 88.1429
4818, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4819, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
4820, 3, 1, 99, 0, 1, 1, 0.99, 298, 74.5
4821, 4, 1, 99, 1, 1, 1, 0.99, 397, 79.4
4822, 5, 1, 90, 3, 1, 1, 0.99, 487, 81.1667
4823, 6, 1, 130, 1, -1, -1, -1, 617, 102.833
4824, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4825, 2, 1, 99, 0, 1, 1, 0.99, 199, 66.3333
4826, 3, 1, 99, 0, 1, 1, 0.99, 298, 74.5
4827, 4, 1, 90, 0, 1, 1, 0.99, 388, 77.6
4828, 5, 1, 90, 1, 1, 1, 0.99, 478, 79.6667
4829, 6, 1, 90, 2, 1, 1, 0.99, 568, 81.1429
4830, 7, 1, 0, 1, -1, -1, -1, 568, 81.1429
4831, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4832, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
4833, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
4834, 4, 0, 90, 3, 1, 1, 0.99, 370, 74
4835, 5, 0, 90, 0, 1, 1, 0.99, 460, 76.6667
4836, 6, 0, 99, 1, 1, 1, 0.99, 559, 79.8571
4837, 7, 0, 90, 3, 1, 1, 0.99, 649, 81.125
4838, 8, 0, 130, 1, -1, -1, -1, 779, 97.375
4839, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4840, 2, 1, 99, 3, 1, 1, 0.99, 199, 66.3333
4841, 3, 1, 90, 0, 1, 1, 0.99, 289, 72.25
4842, 4, 1, 99, 2, 1, 1, 0.99, 388, 77.6
4843, 5, 1, 0, 1, -1, -1, -1, 388, 77.6
4844, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4845, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
4846, 3, 0, 90, 1, 1, 1, 0.99, 289, 72.25
4847, 4, 0, 90, 1, 1, 1, 0.99, 379, 75.8
4848, 5, 0, 90, 1, 1, 1, 0.99, 469, 78.1667
4849, 6, 0, 90, 0, 1, 1, 0.99, 559, 79.8571
4850, 7, 0, 90, 2, 1, 1, 0.99, 649, 81.125
4851, 8, 0, 0, 1, -1, -1, -1, 649, 81.125
4852, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4853, 2, 1, 99, 0, 1, 1, 0.99, 199, 66.3333
4854, 3, 1, 99, 2, 1, 1, 0.99, 298, 74.5
4855, 4, 1, 130, 1, -1, -1, -1, 428, 107
4856, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4857, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
4858, 3, 0, 90, 1, 1, 1, 0.99, 280, 70
4859, 4, 1, 99, 1, 1, 1, 0.99, 379, 75.8
4860, 5, 1, 99, 0, 1, 0, 0.99, 478, 79.6667
4861, 6, 1, 99, 1, 1, 1, 0.99, 577, 82.4286
4862, 7, 1, 90, 1, 1, 1, 0.99, 667, 83.375
4863, 8, 1, 90, 2, 1, 1, 0.99, 757, 84.1111
4864, 9, 1, 0, 1, -1, -1, -1, 757, 84.1111
4865, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4866, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
4867, 3, 0, 90, 3, 1, 1, 0.99, 280, 70
4868, 4, 0, 90, 3, 1, 1, 0.99, 370, 74
4869, 5, 0, 90, 2, 1, 1, 0.99, 460, 76.6667
4870, 6, 0, 90, 0, 1, 1, 0.99, 550, 78.5714
4871, 7, 0, 99, 3, 1, 1, 0.99, 649, 81.125
4872, 8, 0, 0, 1, -1, -1, -1, 649, 81.125
4873, 1, 0, 100, 0, 1, 0, 0.99, 100, 50
4874, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
4875, 3, 0, 90, 2, 1, 1, 0.99, 289, 72.25
4876, 4, 0, 130, 1, -1, -1, -1, 419, 104.75
4877, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4878, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
4879, 3, 0, 99, 2, 1, 1, 0.99, 289, 72.25
4880, 4, 0, 130, 1, -1, -1, -1, 419, 104.75
4881, 1, 0, 100, 0, 1, 0, 0.99, 100, 50
4882, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
4883, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
4884, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4885, 2, 1, 99, 0, 1, 0, 0.99, 199, 66.3333
4886, 3, 1, 99, 0, 1, 1, 0.99, 298, 74.5
4887, 4, 1, 90, 1, 1, 1, 0.99, 388, 77.6
4888, 5, 1, 90, 2, 1, 1, 0.99, 478, 79.6667
4889, 6, 1, 130, 1, -1, -1, -1, 608, 101.333
4890, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4891, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
4892, 3, 0, 99, 1, 1, 1, 0.99, 289, 72.25
4893, 4, 0, 90, 3, 1, 1, 0.99, 379, 75.8
4894, 5, 0, 130, 1, -1, -1, -1, 509, 101.8
4895, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4896, 2, 1, 99, 1, 1, 1, 0.99, 199, 66.3333
4897, 3, 1, 99, 0, 1, 1, 0.99, 298, 74.5
4898, 4, 1, 99, 0, 1, 1, 0.99, 397, 79.4
4899, 5, 1, 90, 2, 1, 1, 0.99, 487, 81.1667
4900, 6, 1, 0, 1, -1, -1, -1, 487, 81.1667
4901, 1, 0, 100, 0, 1, 0, 0.99, 100, 50
4902, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
4903, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
4904, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4905, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
4906, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
4907, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4908, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
4909, 3, 0, 90, 0, 1, 1, 0.99, 280, 70
4910, 4, 0, 99, 3, 1, 1, 0.99, 379, 75.8
4911, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
4912, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4913, 2, 1, 99, 1, 1, 1, 0.99, 199, 66.3333
4914, 3, 2, 99, 3, 1, 1, 0.99, 298, 74.5
4915, 4, 2, 90, 0, 1, 1, 0.99, 388, 77.6
4916, 5, 2, 99, 0, 1, 1, 0.99, 487, 81.1667
4917, 6, 2, 90, 2, 1, 1, 0.99, 577, 82.4286
4918, 7, 2, 0, 1, -1, -1, -1, 577, 82.4286
4919, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4920, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
4921, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
4922, 4, 0, 90, 0, 1, 1, 0.99, 379, 75.8
4923, 5, 0, 90, 0, 1, 1, 0.99, 469, 78.1667
4924, 6, 0, 90, 1, 1, 1, 0.99, 559, 79.8571
4925, 7, 0, 90, 0, 1, 1, 0.99, 649, 81.125
4926, 8, 0, 90, 0, 1, 1, 0.99, 739, 82.1111
4927, 9, 0, 90, 0, 1, 1, 0.99, 829, 82.9
4928, 10, 0, 90, 1, 1, 1, 0.99, 919, 83.5455
4929, 11, 0, 90, 1, 1, 1, 0.99, 1009, 84.0833
4930, 12, 0, 90, 1, 1, 1, 0.99, 1099, 84.5385
4931, 13, 0, 90, 3, 1, 1, 0.99, 1189, 84.9286
4932, 14, 0, 0, 1, -1, -1, -1, 1189, 84.9286
4933, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4934, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
4935, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
4936, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4937, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
4938, 3, 0, 90, 1, 1, 1, 0.99, 289, 72.25
4939, 4, 0, 90, 1, 1, 1, 0.99, 379, 75.8
4940, 5, 0, 90, 0, 1, 1, 0.99, 469, 78.1667
4941, 6, 0, 90, 0, 1, 1, 0.99, 559, 79.8571
4942, 7, 0, 90, 1, 1, 1, 0.99, 649, 81.125
4943, 8, 0, 90, 0, 1, 1, 0.99, 739, 82.1111
4944, 9, 0, 90, 1, 1, 1, 0.99, 829, 82.9
4945, 10, 0, 90, 0, 1, 1, 0.99, 919, 83.5455
4946, 11, 0, 90, 3, 1, 1, 0.99, 1009, 84.0833
4947, 12, 0, 130, 1, -1, -1, -1, 1139, 94.9167
4948, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4949, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
4950, 3, 0, 90, 0, 1, 1, 0.99, 280, 70
4951, 4, 0, 99, 0, 1, 1, 0.99, 379, 75.8
4952, 5, 0, 90, 0, 1, 1, 0.99, 469, 78.1667
4953, 6, 0, 90, 1, 1, 1, 0.99, 559, 79.8571
4954, 7, 0, 90, 0, 1, 1, 0.99, 649, 81.125
4955, 8, 0, 90, 0, 1, 1, 0.99, 739, 82.1111
4956, 9, 0, 90, 1, 1, 1, 0.99, 829, 82.9
4957, 10, 0, 90, 0, 1, 1, 0.99, 919, 83.5455
4958, 11, 0, 90, 2, 1, 1, 0.99, 1009, 84.0833
4959, 12, 0, 0, 1, -1, -1, -1, 1009, 84.0833
4960, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4961, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
4962, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
4963, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4964, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
4965, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
4966, 4, 0, 90, 2, 1, 1, 0.99, 379, 75.8
4967, 5, 0, 130, 1, -1, -1, -1, 509, 101.8
4968, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
4969, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
4970, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
4971, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4972, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
4973, 3, 0, 99, 3, 1, 1, 0.99, 289, 72.25
4974, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
4975, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
4976, 2, 1, 99, 0, 1, 1, 0.99, 199, 66.3333
4977, 3, 1, 99, 1, 1, 1, 0.99, 298, 74.5
4978, 4, 1, 90, 1, 1, 1, 0.99, 388, 77.6
4979, 5, 1, 90, 2, 1, 1, 0.99, 478, 79.6667
4980, 6, 1, 0, 1, -1, -1, -1, 478, 79.6667
4981, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4982, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
4983, 3, 0, 90, 3, 1, 1, 0.99, 280, 70
4984, 4, 0, 90, 3, 1, 1, 0.99, 370, 74
4985, 5, 0, 90, 2, 1, 1, 0.99, 460, 76.6667
4986, 6, 0, 90, 0, 1, 1, 0.99, 550, 78.5714
4987, 7, 0, 99, 2, 1, 1, 0.99, 649, 81.125
4988, 8, 0, 0, 1, -1, -1, -1, 649, 81.125
4989, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
4990, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
4991, 3, 0, 90, 0, 1, 1, 0.99, 280, 70
4992, 4, 0, 99, 2, 1, 1, 0.99, 379, 75.8
4993, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
4994, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
4995, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
4996, 3, 2, 99, 1, 1, 1, 0.99, 289, 72.25
4997, 4, 2, 99, 0, 1, 1, 0.99, 388, 77.6
4998, 5, 2, 99, 3, 1, 1, 0.99, 487, 81.1667
4999, 6, 2, 130, 1, -1, -1, -1, 617, 102.833
5000, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
5001, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
5002, 3, 0, 90, 1, 1, 1, 0.99, 289, 72.25
5003, 4, 0, 90, 2, 1, 1, 0.99, 379, 75.8
5004, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
5005, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
5006, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
5007, 3, 0, 99, 0, 1, 1, 0.99, 289, 72.25
5008, 4, 0, 90, 2, 1, 1, 0.99, 379, 75.8
5009, 5, 0, 130, 1, -1, -1, -1, 509, 101.8
5010, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
5011, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
5012, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
5013, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5014, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
5015, 3, 0, 99, 0, 1, 1, 0.99, 289, 72.25
5016, 4, 0, 90, 0, 1, 1, 0.99, 379, 75.8
5017, 5, 0, 90, 2, 1, 1, 0.99, 469, 78.1667
5018, 6, 0, 130, 1, -1, -1, -1, 599, 99.8333
5019, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5020, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
5021, 3, 0, 90, 0, 1, 1, 0.99, 280, 70
5022, 4, 0, 99, 2, 1, 1, 0.99, 379, 75.8
5023, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
5024, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5025, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
5026, 3, 2, 99, 0, 1, 1, 0.99, 289, 72.25
5027, 4, 2, 99, 3, 1, 1, 0.99, 388, 77.6
5028, 5, 2, 130, 1, -1, -1, -1, 518, 103.6
5029, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
5030, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
5031, 3, 0, 90, 3, 1, 1, 0.99, 280, 70
5032, 4, 0, 90, 0, 1, 1, 0.99, 370, 74
5033, 5, 0, 99, 1, 1, 1, 0.99, 469, 78.1667
5034, 6, 0, 90, 3, 1, 1, 0.99, 559, 79.8571
5035, 7, 0, 0, 1, -1, -1, -1, 559, 79.8571
5036, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
5037, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
5038, 3, 0, 90, 2, 1, 1, 0.99, 289, 72.25
5039, 4, 0, 130, 1, -1, -1, -1, 419, 104.75
5040, 1, 0, 100, 0, 1, 0, 0.99, 100, 50
5041, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
5042, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
5043, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5044, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
5045, 3, 0, 90, 1, 1, 1, 0.99, 280, 70
5046, 4, 1, 99, 3, 1, 1, 0.99, 379, 75.8
5047, 5, 1, 90, 2, 1, 1, 0.99, 469, 78.1667
5048, 6, 1, 90, 2, 1, 1, 0.99, 559, 79.8571
5049, 7, 1, 90, 3, 1, 1, 0.99, 649, 81.125
5050, 8, 1, 90, 1, 1, 1, 0.99, 739, 82.1111
5051, 9, 2, 99, 2, 1, 1, 0.99, 838, 83.8
5052, 10, 2, 90, 2, 1, 1, 0.99, 928, 84.3636
5053, 11, 2, 90, 0, 1, 1, 0.99, 1018, 84.8333
5054, 12, 2, 99, 0, 1, 1, 0.99, 1117, 85.9231
5055, 13, 2, 90, 3, 1, 1, 0.99, 1207, 86.2143
5056, 14, 2, 0, 1, -1, -1, -1, 1207, 86.2143
5057, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
5058, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
5059, 3, 1, 99, 0, 1, 1, 0.99, 289, 72.25
5060, 4, 1, 99, 1, 1, 1, 0.99, 388, 77.6
5061, 5, 1, 90, 3, 1, 1, 0.99, 478, 79.6667
5062, 6, 1, 130, 1, -1, -1, -1, 608, 101.333
5063, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
5064, 2, 2, 99, 3, 1, 1, 0.99, 199, 66.3333
5065, 3, 2, 90, 0, 1, 1, 0.99, 289, 72.25
5066, 4, 2, 99, 0, 1, 1, 0.99, 388, 77.6
5067, 5, 2, 90, 0, 1, 1, 0.99, 478, 79.6667
5068, 6, 2, 90, 3, 1, 1, 0.99, 568, 81.1429
5069, 7, 2, 0, 1, -1, -1, -1, 568, 81.1429
5070, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
5071, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
5072, 3, 1, 99, 1, 1, 1, 0.99, 298, 74.5
5073, 4, 2, 99, 2, 1, 1, 0.99, 397, 79.4
5074, 5, 2, 90, 0, 1, 1, 0.99, 487, 81.1667
5075, 6, 2, 99, 3, 1, 1, 0.99, 586, 83.7143
5076, 7, 2, 0, 1, -1, -1, -1, 586, 83.7143
5077, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5078, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
5079, 3, 0, 90, 3, 1, 1, 0.99, 280, 70
5080, 4, 0, 90, 3, 1, 1, 0.99, 370, 74
5081, 5, 0, 90, 1, 1, 1, 0.99, 460, 76.6667
5082, 6, 2, 99, 3, 1, 1, 0.99, 559, 79.8571
5083, 7, 2, 90, 0, 1, 1, 0.99, 649, 81.125
5084, 8, 2, 99, 1, 1, 1, 0.99, 748, 83.1111
5085, 9, 2, 90, 0, 1, 1, 0.99, 838, 83.8
5086, 10, 2, 90, 0, 1, 1, 0.99, 928, 84.3636
5087, 11, 2, 90, 2, 1, 1, 0.99, 1018, 84.8333
5088, 12, 2, 130, 1, -1, -1, -1, 1148, 95.6667
5089, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
5090, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
5091, 3, 0, 99, 0, 1, 1, 0.99, 289, 72.25
5092, 4, 0, 90, 3, 1, 1, 0.99, 379, 75.8
5093, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
5094, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
5095, 2, 2, 99, 2, 1, 1, 0.99, 199, 66.3333
5096, 3, 2, 90, 1, 1, 1, 0.99, 289, 72.25
5097, 4, 2, 99, 0, 1, 1, 0.99, 388, 77.6
5098, 5, 2, 99, 2, 1, 1, 0.99, 487, 81.1667
5099, 6, 2, 130, 1, -1, -1, -1, 617, 102.833
5100, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
5101, 2, 1, 99, 3, 1, 1, 0.99, 199, 66.3333
5102, 3, 1, 90, 2, 1, 1, 0.99, 289, 72.25
5103, 4, 1, 90, 0, 1, 1, 0.99, 379, 75.8
5104, 5, 1, 99, 0, 1, 1, 0.99, 478, 79.6667
5105, 6, 1, 90, 2, 1, 1, 0.99, 568, 81.1429
5106, 7, 1, 0, 1, -1, -1, -1, 568, 81.1429
5107, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5108, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
5109, 3, 0, 99, 0, 1, 1, 0.99, 289, 72.25
5110, 4, 0, 90, 3, 1, 1, 0.99, 379, 75.8
5111, 5, 0, 130, 1, -1, -1, -1, 509, 101.8
5112, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
5113, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
5114, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
5115, 4, 0, 90, 2, 1, 1, 0.99, 379, 75.8
5116, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
5117, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
5118, 2, 2, 99, 2, 1, 1, 0.99, 199, 66.3333
5119, 3, 2, 90, 3, 1, 1, 0.99, 289, 72.25
5120, 4, 2, 90, 1, 1, 1, 0.99, 379, 75.8
5121, 5, 2, 99, 0, 1, 1, 0.99, 478, 79.6667
5122, 6, 2, 99, 3, 1, 1, 0.99, 577, 82.4286
5123, 7, 2, 0, 1, -1, -1, -1, 577, 82.4286
5124, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
5125, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
5126, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
5127, 4, 0, 90, 0, 1, 1, 0.99, 370, 74
5128, 5, 0, 99, 2, 1, 1, 0.99, 469, 78.1667
5129, 6, 0, 130, 1, -1, -1, -1, 599, 99.8333
5130, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
5131, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
5132, 3, 0, 99, 1, 1, 1, 0.99, 289, 72.25
5133, 4, 0, 90, 0, 1, 1, 0.99, 379, 75.8
5134, 5, 0, 90, 1, 1, 1, 0.99, 469, 78.1667
